20;2530;animelle;rognon blanc;animelle;7;7;75;75;;;06;;95;00;;;;;00;;;;;;;00;A01ZM#F01.A0C9E$F02.A069V$F26.A07XE$F28.A0BA1;Bovine edible offals (other than liver and kidney), Calves (under 1 year),Testicles (as part-nature),Other,Cooking and similar thermal preparation processes;A01QR;Meat and meat products;A01ZK;Animal other organs (edible offals non-muscle);A0F3L;Mammals other organs (edible offals non-muscle);2;
20;961;cervelle;;brain;7;7;75;75;;;04;;03;02;;;;;05;;;;;;;02;A021H#F02.A06AM$F19.A07PR$F28.A07GL$F28.A07KQ;Sheep other slaughtering products, Brain (as part-nature),Plastic,Boiling,Freezing;A01QR;Meat and meat products;A020P;Animal other slaughtering products;A0F3M;Mammals other slaughtering products;1;
20;965;coeur;;heart;7;7;75;75;;;00;;22;02;;;;;05;;;;;;;03;A020P#F19.A07PR$F26.A07XE$F28.A07GZ$F28.A07KP$F28.A07KQ;Animal other slaughtering products, Other,Plastic,Broiling/grilling,Chilling,Freezing;A01QR;Meat and meat products;A020P;Animal other slaughtering products;;;9;
20;2304;cou;;neck;7;7;75;75;;;08;;98;17;;;;;05;;;;;;;00;A020H#F02.A06AH$F19.A07PR$F24.A07VP$F28.A07KP;Duck, other organs (edible offals non-muscle), Neck (as part-nature),Ready-to-eat,Plastic,Chilling;A01QR;Meat and meat products;A01ZK;Animal other organs (edible offals non-muscle);A020E;Poultry edible offals (other than liver and kidney);5;
20;967;foie;;liver;7;7;75;75;;;04;;09;17;;;;;99;;;;;03,06;;03;A01XK#F17.A07MX$F17.A07NA$F26.A07XE$F28.A07GS$F28.A07KP;Sheep liver, Other,Meat inside " well done",Outside dark brown/slightly burned,Pan frying / shallow frying,Chilling;A01QR;Meat and meat products;A01XD;Animal liver;A0F3J;Mammals liver;62;
20;1071;foie de lotte;;liver, burbot;8;8;83;83;830;830;;;09;17;;;;;99;;;;;;;03;A02EJ#F01.A0YJS$F26.A07XE$F28.A07GS$F28.A07KP;Fish liver, Other,Pan frying / shallow frying,Chilling;A026T;Fish, seafood, amphibians, reptiles and invertebrates;A02EH;Fish offal;A02EJ;Fish liver;1;
20;1070;foie de morue;;liver, cod;8;8;83;83;830;830;;;98;17,01;01;;;;04;;;;01;;;99;A0EYR#F06.A06XJ$F10.A0CJK$F19.A07PG$F24.A07VP$F27.A02EL;Canned/jarred fish, Ready-to-eat,In vegetable oil,With added salt,Metal,Cod liver;A026T;Fish, seafood, amphibians, reptiles and invertebrates;A04NL;Fish and seafood processed;A02KB;Processed or preserved fish (including processed offals);8;
20;1123;foie de poisson n.s.;;liver, fish n.s.;8;8;83;83;830;830;;;42;00;;;;;00;;;;;;;00;A02EJ#F26.A07XE$F28.A07GS;Fish liver, Other,Pan frying / shallow frying;A026T;Fish, seafood, amphibians, reptiles and invertebrates;A02EH;Fish offal;A02EJ;Fish liver;1;
20;4223;foie gras (frais);;foie gras (fresh);7;7;75;75;;;08;;98;17;;;;;00;;;;;;;03;A026N#F01.A058B$F24.A07VP$F28.A07KP;Foie gras, Duck (live animals),Ready-to-eat,Chilling;A01QR;Meat and meat products;A01XD;Animal liver;A01XY;Poultry liver;25;
20;972;gesier;;gizzard;7;7;75;75;;;08;;09;10;99;;;;05;;;;;03,06;;03;A022E#F02.A06AD$F06.A0BA5$F17.A07MX$F17.A07NA$F19.A07PR$F26.A07XE$F28.A07GS$F28.A07KP$F28.A07JK;Duck, other slaughtering products, Stomach (as part-nature),Other,In air (normal atmosphere),Meat inside " well done",Outside dark brown/slightly burned,Plastic,Pan frying / shallow frying,Chilling,Vacuum-packing;A01QR;Meat and meat products;A020P;Animal other slaughtering products;A021Z;Poultry other slaughtering products;25;
